coords,eco_dump_closest_km,eco_dump_less500m,eco_dump_0.5-1km,eco_dump_1-3km,eco_dump_3-5km,eco_dump_5-10km,eco_dump_10-15km
"('55.765716', '37.59356')",16.104317419585346,0,0,0,0,0,0
"('55.762485', '37.598887')",16.563769332489887,0,0,0,0,0,0
"('55.725214', '37.578496')",15.093317717526444,0,0,0,0,0,0
"('55.744414', '37.594072')",17.400774232220094,0,0,0,0,0,0
"('55.7180332', '37.5737618')",14.275429607696863,0,0,0,0,0,1
"('55.751933', '37.590075')",17.46362187959935,0,0,0,0,0,0
"('55.756396', '37.596929')",17.147023141179318,0,0,0,0,0,0
"('55.75571', '37.600845')",17.30855044136883,0,0,0,0,0,0
"('55.753407', '37.600082')",17.529069792109976,0,0,0,0,0,0
"('55.74536', '37.643524')",18.720734291847343,0,0,0,0,0,0
"('55.758929', '37.645393')",18.225268578384163,0,0,0,0,0,0
"('55.761492', '37.592976')",16.528288401335065,0,0,0,0,0,0
"('55.764121', '37.615416')",16.824131694762656,0,0,0,0,0,0
"('55.75554', '37.594433')",17.179937272393587,0,0,0,0,0,0
"('55.755388', '37.60054')",17.334681850798916,0,0,0,0,0,0
"('55.749603', '37.597872')",17.87464887860647,0,0,0,0,0,0
"('55.754507', '37.602687')",17.476086066661665,0,0,0,0,0,0
"('55.7557561', '37.6033112')",17.36223135733655,0,0,0,0,0,0
"('55.755196', '37.592796')",17.17984394089081,0,0,0,0,0,0
"('55.75768', '37.606674')",17.246912623449536,0,0,0,0,0,0
"('55.754753', '37.59622')",17.301679499883882,0,0,0,0,0,0
"('55.759436', '37.605733')",17.04400776526415,0,0,0,0,0,0
"('55.812666', '37.640911')",13.226495520685871,0,0,0,0,0,2
"('55.801455', '37.63765')",14.040421074106376,0,0,0,0,0,2
"('55.812292', '37.653316')",13.795255282154189,0,0,0,0,0,2
"('55.814062', '37.623735')",12.400800814463697,0,0,0,0,0,2
"('55.816387', '37.656082')",13.602399799850465,0,0,0,0,0,2
"('55.8086143', '37.6472031')",13.825563536597006,0,0,0,0,0,2
"('55.817613', '37.661859')",13.77747971537318,0,0,0,0,0,2
"('55.8114519', '37.6453291')",13.514160523111435,0,0,0,0,0,2
"('55.8064017', '37.6481266')",14.046564625136128,0,0,0,0,0,2
"('55.81082', '37.626268')",12.78069265257065,0,0,0,0,0,2
"('55.809889', '37.624723')",12.800887181471676,0,0,0,0,0,2
"('55.810364', '37.642968')",13.502535100981232,0,0,0,0,0,2
"('55.8075152', '37.647491')",13.92798935688012,0,0,0,0,0,2
"('55.813637', '37.645501')",13.345265792203083,0,0,0,0,0,2
"('55.816328', '37.631379')",12.522623766393886,0,0,0,0,0,2
"('55.804612', '37.635503')",13.682281617096868,0,0,0,0,0,2
"('55.812752', '37.647549')",13.505327813915732,0,0,0,0,0,2
"('55.812337', '37.658571')",14.026480769276624,0,0,0,0,0,2
"('55.8134', '37.659847')",14.002315209192536,0,0,0,0,0,2
"('55.815367', '37.659084')",13.817424295341082,0,0,0,0,0,2
"('55.806282', '37.640947')",13.758710617563858,0,0,0,0,0,2
"('55.814117', '37.64788')",13.411020694692288,0,0,0,0,0,2
"('55.811331', '37.658086')",14.082925587929429,0,0,0,0,0,2
"('55.806499', '37.643911')",13.862492071300885,0,0,0,0,0,2
"('55.80527', '37.63897')",13.764287838268771,0,0,0,0,0,2
"('55.801536', '37.636715')",13.996820726790252,0,0,0,0,0,2
"('55.806565', '37.642662')",13.805337361965865,0,0,0,0,0,2
"('55.815556', '37.624374')",12.298816599677227,0,0,0,0,0,2
"('55.816045', '37.627247')",12.374653908741571,0,0,0,0,0,2
"('55.8145435', '37.6248368')",12.40375857628903,0,0,0,0,0,2
"('55.8158484', '37.6282409')",12.432085998241304,0,0,0,0,0,2
"('55.812216', '37.632368')",12.907085951496045,0,0,0,0,0,2
"('55.810602', '37.632098')",13.032668047056147,0,0,0,0,0,2
"('55.809904', '37.635081')",13.213139712666024,0,0,0,0,0,2
"('55.810688', '37.63676')",13.216180843514667,0,0,0,0,0,2
"('55.8039169', '37.6292881')",13.500980103218605,0,0,0,0,0,2
"('55.806545', '37.632107')",13.380983101297915,0,0,0,0,0,2
"('55.808948', '37.638')",13.41329277030809,0,0,0,0,0,2
"('55.632825', '37.744549')",14.509487761066628,0,0,0,0,0,1
"('55.6339225', '37.7472722')",14.307260195414164,0,0,0,0,0,1
"('55.63254', '37.762471')",13.461259072853778,0,0,0,0,0,1
"('55.633953', '37.761078')",13.487676417121628,0,0,0,0,0,1
"('55.633537', '37.760845')",13.51758706407704,0,0,0,0,0,1
"('55.637333', '37.77095')",12.774667231152632,0,0,0,0,0,2
"('55.632139', '37.755392')",13.893816268724759,0,0,0,0,0,1
"('55.635157', '37.746624')",14.301453644448616,0,0,0,0,0,1
"('55.636356', '37.747639')",14.19873170993157,0,0,0,0,0,1
"('55.663918', '37.751772')",13.301412481383348,0,0,0,0,0,2
"('55.69559', '37.604717')",13.786555609089064,0,0,0,0,0,1
"('55.625755', '37.722882')",16.06081213400179,0,0,0,0,0,0
"('55.6201123', '37.7485915')",14.807253483870312,0,0,0,0,0,1
"('55.679991', '37.68447')",17.06602365222225,0,0,0,0,0,0
"('55.601203', '37.727553')",16.950030731009704,0,0,0,0,0,0
"('55.644008', '37.712542')",16.10303003984709,0,0,0,0,0,0
"('55.619118', '37.72502')",16.209464833489637,0,0,0,0,0,0
"('55.6499812', '37.738784')",14.347181742094023,0,0,0,0,0,1
"('55.64665', '37.657637')",14.206828326674245,0,0,0,0,0,1
"('55.652496', '37.745007')",13.908187791139333,0,0,0,0,0,1
"('55.678047', '37.6773')",16.57096491424351,0,0,0,0,0,0
"('55.641854', '37.763827')",13.042087498858926,0,0,0,0,0,2
"('55.639517', '37.755491')",13.62044097065613,0,0,0,0,0,1
"('55.637714', '37.76347')",13.205289352148254,0,0,0,0,0,1
"('55.6413', '37.767582')",12.834579060312445,0,0,0,0,0,2
"('55.633658', '37.753928')",13.921899606989655,0,0,0,0,0,1
"('55.629684', '37.745367')",14.581091740438792,0,0,0,0,0,1
"('55.636824', '37.764995')",13.147025237463575,0,0,0,0,0,1
"('55.637592', '37.76461')",13.141790701706112,0,0,0,0,0,1
"('55.537801', '37.503971')",6.781946418458608,0,0,0,0,2,0
"('55.659414', '37.759569')",12.87591600414381,0,0,0,0,0,2
"('55.645426', '37.733707')",14.769291979726948,0,0,0,0,0,1
"('55.6482618', '37.7208167')",15.493721621241706,0,0,0,0,0,0
"('55.62235', '37.737614')",15.338487516292254,0,0,0,0,0,0
"('55.65431', '37.763728')",12.712784433035907,0,0,0,0,0,2
"('55.616661', '37.745322')",15.158084121785167,0,0,0,0,0,0
"('55.688061', '37.7176547')",14.799169287688848,0,0,0,0,0,1
"('55.618898', '37.719163')",16.559061250740793,0,0,0,0,0,0
"('55.63636', '37.657097')",13.929139239704867,0,0,0,0,0,1
"('55.635889', '37.76592')",13.127183190863903,0,0,0,0,0,1
"('55.634237', '37.748601')",14.216716919418912,0,0,0,0,0,1
"('55.60817', '37.72758')",16.58060329360497,0,0,0,0,0,0
"('55.593726', '37.53826')",6.638577692528819,0,0,0,0,2,0
"('55.592744', '37.668713')",14.65029928535315,0,0,0,0,0,1
"('55.674631', '37.51344')",8.133239284733751,0,0,0,0,1,1
"('55.616676', '37.497063')",3.640630321756951,0,0,0,1,1,1
"('55.889816', '37.663322')",9.77220982545947,0,0,0,0,2,1
"('55.77557', '37.498096')",13.816644970363292,0,0,0,0,0,2
"('55.720956', '37.811016')",8.210349253480038,0,0,0,0,1,3
"('55.67145', '37.766468')",12.318473506853453,0,0,0,0,0,2
"('55.632526', '37.67765')",15.143157055036582,0,0,0,0,0,0
"('55.896161', '37.612811')",6.6466191993518375,0,0,0,0,2,1
"('55.88001', '37.59277')",6.099046743476936,0,0,0,0,2,1
"('55.876293', '37.580788')",5.706812076129185,0,0,0,0,2,1
"('55.887276', '37.615047')",7.037087184720038,0,0,0,0,2,1
"('55.900829', '37.589051')",5.093282451720001,0,0,0,0,2,1
"('55.8798634', '37.5972609')",6.3514027328787845,0,0,0,0,2,1
"('55.89701', '37.600998')",5.903382749287878,0,0,0,0,2,1
"('55.897686', '37.582394')",4.750551185732905,0,0,0,1,1,2
"('55.896171', '37.618498')",6.995934212832514,0,0,0,0,2,1
"('55.902858', '37.574543')",4.163366612504252,0,0,0,2,0,3
"('55.891182', '37.603416')",6.210692517535582,0,0,0,0,2,1
"('55.892092', '37.621902')",7.2993836638709935,0,0,0,0,2,1
"('55.898866', '37.625424')",7.376849552264347,0,0,0,0,2,1
"('55.899199', '37.605652')",6.147208413887873,0,0,0,0,2,1
"('55.900547', '37.61407')",6.648763693162679,0,0,0,0,2,1
"('55.90435', '37.58175')",4.5949526124535955,0,0,0,1,1,2
"('55.90553', '37.57319')",4.051916737406008,0,0,0,2,0,4
"('55.890007', '37.605481')",6.373258844657838,0,0,0,0,2,1
"('55.907279', '37.567455')",3.6798872175731496,0,0,0,2,0,4
"('55.89237', '37.577418')",4.630444598335557,0,0,0,2,0,3
"('55.881226', '37.583374')",5.525661503761214,0,0,0,0,2,1
"('55.896626', '37.594494')",5.514577167641442,0,0,0,0,2,1
"('55.887836', '37.615784')",7.061091511072625,0,0,0,0,2,1
"('55.894844', '37.583355')",4.89121678253394,0,0,0,1,1,2
"('55.892006', '37.613826')",6.811924117670927,0,0,0,0,2,1
"('55.89137', '37.58552')",5.1436223559615915,0,0,0,0,2,1
"('55.890163', '37.584946')",5.1589958953207,0,0,0,0,2,1
"('55.905357', '37.575756')",4.21324742387857,0,0,0,2,0,3
"('55.90627', '37.567528')",3.69425819195966,0,0,0,2,0,4
"('55.900433', '37.608994')",6.335161477231518,0,0,0,0,2,1
"('55.892844', '37.577606')",4.62240923620125,0,0,0,2,0,3
"('55.883244', '37.59594')",6.103077141101149,0,0,0,0,2,1
"('55.895966', '37.570446')",4.08366465449831,0,0,0,2,0,3
"('55.893808', '37.577376')",4.571869000576355,0,0,0,2,0,3
"('55.894667', '37.590057')",5.2992136993048105,0,0,0,0,2,1
"('55.893713', '37.629421')",7.719052122957114,0,0,0,0,2,1
"('55.886086', '37.592472')",5.771155127983986,0,0,0,0,2,1
"('55.888966', '37.598743')",6.012423202247897,0,0,0,0,2,1
"('55.904367', '37.589069')",5.05132286752183,0,0,0,0,2,1
"('55.843414', '37.566072')",7.612162525439992,0,0,0,0,2,0
"('55.679311', '37.44727')",7.0733509342258465,0,0,0,0,1,1
"('55.696161', '37.476761')",9.273668181692576,0,0,0,0,1,1
"('55.698874', '37.468312')",9.436238471293276,0,0,0,0,1,1
"('55.696123', '37.469817')",9.158767527379698,0,0,0,0,1,1
"('55.696037', '37.460421')",9.030895878956914,0,0,0,0,1,1
"('55.694454', '37.470581')",8.989563467695866,0,0,0,0,1,1
"('55.698004', '37.474411')",9.432245003718268,0,0,0,0,1,1
"('55.693622', '37.469189')",8.878775041292009,0,0,0,0,1,1
"('55.6988776', '37.4683463')",9.437093030504437,0,0,0,0,1,1
"('55.692024', '37.467509')",8.681272274403685,0,0,0,0,1,1
"('55.700104', '37.468034')",9.566352443143487,0,0,0,0,1,1
"('55.689918', '37.47024')",8.494879523326562,0,0,0,0,1,1
"('55.692745', '37.453403')",8.603097601468296,0,0,0,0,1,1
"('55.698622', '37.474517')",9.500477072009588,0,0,0,0,1,1
"('55.70595', '37.47959')",10.371134424378946,0,0,0,0,0,2
"('55.695611', '37.47351')",9.16019375026127,0,0,0,0,1,1
"('55.699393', '37.468928')",9.501022395822627,0,0,0,0,1,1
"('55.699981', '37.466479')",9.532895660648448,0,0,0,0,1,1
"('55.696423', '37.47377')",9.251768140828323,0,0,0,0,1,1
"('55.707295', '37.456822')",10.23722327172359,0,0,0,0,0,2
"('55.713496', '37.487469')",11.315082857273996,0,0,0,0,0,1
"('55.689035', '37.46997')",8.395473547453859,0,0,0,0,1,1
"('55.69408', '37.477095')",9.057145893447778,0,0,0,0,1,1
"('55.702323', '37.463035')",9.748573069969671,0,0,0,0,1,1
"('55.739404', '37.739899')",12.634299571427785,0,0,0,0,0,1
"('55.704327', '37.780437')",10.486483496555692,0,0,0,0,0,2
"('55.856982', '37.637569')",9.846036163358997,0,0,0,0,2,1
"('55.647465', '37.610672')",11.39864300672507,0,0,0,0,0,2
"('55.873541', '37.705095')",10.225826925343126,0,0,0,0,0,3
"('55.880295', '37.496174')",2.1560989625813867,0,0,1,1,1,2
"('55.874567', '37.580077')",5.791619903326782,0,0,0,0,2,1
"('55.81745', '37.800865')",12.693655724469453,0,0,0,0,0,1
"('55.865541', '37.653909')",10.230733347648746,0,0,0,0,0,3
"('55.714035', '37.765884')",11.131988156154172,0,0,0,0,0,2
"('55.707491', '37.928632')",2.720114952835527,0,0,1,1,4,1
"('55.722036', '37.787498')",9.663133072658788,0,0,0,0,1,2
"('55.81021', '37.723045')",16.149786917763556,0,0,0,0,0,0
"('55.783524', '37.467096')",13.053378037876518,0,0,0,0,0,2
"('55.728652', '37.68067')",16.324535434315187,0,0,0,0,0,0
"('55.70653', '37.786743')",10.037440247696935,0,0,0,0,0,3
"('55.926605', '37.5402')",2.5833094903526246,0,0,1,1,1,3
"('55.738388', '37.7049')",14.821210491694178,0,0,0,0,0,1
"('55.672306', '37.76203')",12.593963543350837,0,0,0,0,0,2
"('55.807101', '37.799328')",11.99887838009345,0,0,0,0,0,1
"('55.70053', '37.758266')",11.943074042831478,0,0,0,0,0,2
"('55.704874', '37.916936')",3.262292381476351,0,0,0,2,3,2
"('55.518265', '37.572701')",11.59474953551247,0,0,0,0,0,2
"('55.653126', '37.558723')",8.66542320717867,0,0,0,0,1,1
"('55.500856', '37.522207')",10.346367834130202,0,0,0,0,0,2
"('55.697179', '37.512577')",10.229212283936164,0,0,0,0,0,2
"('55.566231', '37.497629')",5.102594260528586,0,0,0,0,2,0
"('55.65675', '37.563213')",9.113734139923196,0,0,0,0,1,1
"('55.661217', '37.52978')",7.720438618542844,0,0,0,0,1,1
"('55.592378', '37.604232')",10.671407797221981,0,0,0,0,0,2
"('55.603141', '37.588656')",9.48669684331271,0,0,0,0,1,1
"('55.587453', '37.597163')",10.383454454243024,0,0,0,0,0,2
"('55.59687', '37.593704')",9.915977404831455,0,0,0,0,1,1
"('55.5838', '37.591288')",10.158673442873921,0,0,0,0,0,2
"('55.596457', '37.599822')",10.303198533984348,0,0,0,0,0,2
"('55.581726', '37.580842')",9.625667156820349,0,0,0,0,1,1
"('55.587056', '37.610538')",11.205324195991297,0,0,0,0,0,2
"('55.584645', '37.603487')",10.85721319425057,0,0,0,0,0,2
"('55.582392', '37.58034')",9.56848367238304,0,0,0,0,1,1
"('55.589977', '37.601196')",10.55108722498641,0,0,0,0,0,2
"('55.591259', '37.598339')",10.340606941062294,0,0,0,0,0,2
"('55.555184', '37.554008')",8.84191968613778,0,0,0,0,2,0
"('55.669518', '37.628882')",13.417985533944785,0,0,0,0,0,1
"('55.582412', '37.578797')",9.477419542208745,0,0,0,0,1,1
"('55.582629', '37.582469')",9.683521963333284,0,0,0,0,1,1
"('55.590913', '37.594953')",10.143900645757263,0,0,0,0,0,2
"('55.588415', '37.601798')",10.633846512817765,0,0,0,0,0,2
"('55.581872', '37.579927')",9.566103876355996,0,0,0,0,1,1
"('55.594055', '37.598114')",10.253479852212884,0,0,0,0,0,2
"('55.587517', '37.610997')",11.219341938651393,0,0,0,0,0,2
"('55.5979409', '37.608826')",10.831268653521121,0,0,0,0,0,2
"('55.593605', '37.605865')",10.741270078287217,0,0,0,0,0,2
"('55.597027', '37.588871')",9.613936938599016,0,0,0,0,1,1
"('55.58292', '37.581164')",9.595076890138635,0,0,0,0,1,1
"('55.585321', '37.601169')",10.695065798014504,0,0,0,0,0,2
"('55.620888', '37.601627')",10.24540786615776,0,0,0,0,0,2
"('55.601299', '37.597971')",10.096630635139217,0,0,0,0,0,2
"('55.581578', '37.581606')",9.676502247850875,0,0,0,0,1,1
"('55.568914', '37.590543')",10.786792389637327,0,0,0,0,0,2
"('55.582418', '37.5814')",9.629474695733085,0,0,0,0,1,1
"('55.776537', '37.540928')",13.998570603174839,0,0,0,0,0,2
"('55.53399', '37.51512')",7.603767289475432,0,0,0,0,2,0
"('55.847442', '37.564967')",7.205328603018622,0,0,0,0,2,0
"('55.806287', '37.417994')",11.477282515074798,0,0,0,0,0,2
"('55.642822', '37.60628')",10.977530253121143,0,0,0,0,0,2
"('55.809196', '37.574066')",11.17698963542596,0,0,0,0,0,2
"('55.61117', '37.52794')",5.5885320286720495,0,0,0,0,2,0
"('55.4866118', '36.9185187')",42.60167194895322,0,0,0,0,0,0
"('55.536166', '37.159387')",16.143811688840625,0,0,0,0,0,0
"('55.487709', '36.9149866')",43.005521951082066,0,0,0,0,0,0
"('55.4833037', '36.9148754')",42.9342284137217,0,0,0,0,0,0
"('55.4999698', '36.9183258')",42.89576671398743,0,0,0,0,0,0
"('55.545416', '37.154742')",16.197346095522185,0,0,0,0,0,0
"('55.5422995', '37.151866')",16.44533679558382,0,0,0,0,0,0
"('55.5444083', '37.1538739')",16.2730868642935,0,0,0,0,0,0
"('55.495129', '36.916608')",42.978563345510494,0,0,0,0,0,0
"('55.753007', '37.59303')",17.413660537805114,0,0,0,0,0,0
"('55.752141', '37.592411')",17.491022841898022,0,0,0,0,0,0
"('55.746243', '37.600711')",17.807678344522532,0,0,0,0,0,0
"('55.7261873', '37.5635277')",14.64477457477459,0,0,0,0,0,1
"('55.762145', '37.606227')",16.780187266147298,0,0,0,0,0,0
"('55.748376', '37.599256')",17.94882526724959,0,0,0,0,0,0
"('55.753058', '37.58579')",17.25753073891721,0,0,0,0,0,0
"('55.748939', '37.599247')",17.974279396988628,0,0,0,0,0,0
"('55.748321', '37.592482')",17.7036458950498,0,0,0,0,0,0
"('55.747267', '37.593381')",17.637899367425454,0,0,0,0,0,0
"('55.75092', '37.593695')",17.64628692053473,0,0,0,0,0,0
"('55.753197', '37.584145')",17.210061686401517,0,0,0,0,0,0
"('55.749871', '37.59356')",17.753252497985756,0,0,0,0,0,0
"('55.750084', '37.584955')",17.555141218404074,0,0,0,0,0,0
"('55.599153', '37.365811')",3.552062378192864,0,0,0,2,0,2
"('55.599819', '37.35636')",4.090288441342762,0,0,0,2,0,2
"('55.6178', '37.264445')",9.781097322293228,0,0,0,0,1,1
"('55.491177', '37.311867')",9.444205599885551,0,0,0,0,1,0
"('55.621374', '37.30574')",7.25443410588404,0,0,0,0,2,0
"('55.598817', '37.360196')",3.82918535401069,0,0,0,2,0,2
"('55.626101', '37.311274')",7.029341300225675,0,0,0,0,2,0
"('55.589096', '37.171143')",14.900162571788032,0,0,0,0,0,1
"('55.6238395', '37.3049863')",7.354803723556489,0,0,0,0,2,0
"('55.623697', '37.30539')",7.32657899224772,0,0,0,0,2,0
"('55.626082', '37.310203')",7.093981443582208,0,0,0,0,2,0
"('55.599396', '37.202255')",13.121868950224776,0,0,0,0,0,2
"('55.624261', '37.309585')",7.082605725322898,0,0,0,0,2,0
"('55.489014', '37.312576')",9.266161749651827,0,0,0,0,1,0
"('55.624967', '37.30654')",7.287379786626581,0,0,0,0,2,0
"('55.601416', '37.363466')",3.6196180384390404,0,0,0,2,0,2
"('55.588412', '37.164133')",15.333571059728513,0,0,0,0,0,0
"('55.860337', '37.667061')",11.229027844530137,0,0,0,0,0,3
"('55.604712', '37.240253')",10.937469575894777,0,0,0,0,0,2
"('55.616554', '37.264642')",9.757047811897266,0,0,0,0,2,0
"('55.603212', '37.358372')",3.88886270824894,0,0,0,2,0,2
"('55.612263', '37.306055')",7.123607217334124,0,0,0,0,2,0
"('55.6222077', '37.3069577')",7.1962855158814785,0,0,0,0,2,0
"('55.4488835', '37.2497875')",7.487526951293563,0,0,0,0,1,0
"('55.609097', '37.305515')",7.152473630771556,0,0,0,0,2,0
"('55.588533', '37.171806')",14.852798257937355,0,0,0,0,0,1
"('55.8608539', '37.6672562')",11.212962510912373,0,0,0,0,0,3
"('55.601956', '37.359989')",3.8179168892090933,0,0,0,2,0,2
"('55.588973', '37.166081')",15.216725132288195,0,0,0,0,0,0
"('55.61408', '37.301067')",7.448058102545742,0,0,0,0,2,0
"('55.605093', '37.366394')",3.3549938429712904,0,0,0,2,0,2
"('55.60477', '37.36249')",3.603659766511364,0,0,0,2,0,2
"('55.587345', '37.165618')",15.230491603437038,0,0,0,0,0,0
"('55.587969', '37.167962')",15.088821218267164,0,0,0,0,0,0
"('55.86071', '37.670967')",11.426534135478688,0,0,0,0,0,3
"('55.593527', '37.364463')",3.2598364452621684,0,0,0,2,0,2
"('55.602861', '37.35769')",3.9384831881323032,0,0,0,2,0,2
"('55.56925', '37.286426')",7.599427366580645,0,0,0,0,2,0
"('55.604387', '37.369907')",3.150177490390477,0,0,0,2,0,2
"('55.5525815', '37.334048')",5.128837399583917,0,0,0,0,2,0
"('55.601788', '37.374353')",2.9485645652040047,0,0,1,1,1,1
"('55.644521', '37.339885')",6.31478644870947,0,0,0,0,2,0
"('55.798473', '37.53276')",11.503099172692325,0,0,0,0,0,2
"('55.792832', '37.51414')",11.950133818364332,0,0,0,0,0,2
"('55.812595', '37.53138')",9.946580072734186,0,0,0,0,1,1
"('55.799345', '37.523968')",11.308686661399275,0,0,0,0,0,2
"('55.8108538', '37.5331014')",10.159189435018225,0,0,0,0,0,2
"('55.80822', '37.532008')",10.431092864968026,0,0,0,0,0,2
"('55.793864', '37.541001')",12.113582540659504,0,0,0,0,0,2
"('55.805746', '37.557385')",11.131139841411402,0,0,0,0,0,2
"('55.804901', '37.509289')",10.584659992785966,0,0,0,0,0,2
"('55.808144', '37.539527')",10.546932787920774,0,0,0,0,0,2
"('55.808758', '37.53307')",10.386559769906624,0,0,0,0,0,2
"('55.806454', '37.521873')",10.506376191292611,0,0,0,0,0,2
"('55.806362', '37.52286')",10.526323948928647,0,0,0,0,0,2
"('55.809147', '37.533436')",10.349219796665281,0,0,0,0,0,2
"('55.793313', '37.540533')",12.16684057537851,0,0,0,0,0,2
"('55.794606', '37.542816')",12.05935052464424,0,0,0,0,0,2
"('55.811128', '37.514688')",9.928673007844534,0,0,0,0,1,1
"('55.79935', '37.518166')",11.25686137025567,0,0,0,0,0,2
"('55.7952659', '37.5260396')",11.777729563772173,0,0,0,0,0,2
"('55.793622', '37.545086')",12.19982667856977,0,0,0,0,0,2
"('55.7907663', '37.5244215')",12.25709124907159,0,0,0,0,0,2
"('55.798961', '37.537092')",11.506054738555752,0,0,0,0,0,2
"('55.80278', '37.536285')",11.080008482539453,0,0,0,0,0,2
"('55.797751', '37.532466')",11.578161232831258,0,0,0,0,0,2
"('55.798136', '37.545276')",11.716114599395958,0,0,0,0,0,2
"('55.8054', '37.538773')",10.831700375451074,0,0,0,0,0,2
"('55.806798', '37.516153')",10.418358149809423,0,0,0,0,0,2
"('55.801186', '37.50938')",10.997430638354437,0,0,0,0,0,2
"('55.806736', '37.54014')",10.708329993205384,0,0,0,0,0,2
"('55.794166', '37.542219')",12.098258293531327,0,0,0,0,0,2
"('55.804956', '37.512344')",10.59572174978447,0,0,0,0,0,2
"('55.802204', '37.53941')",11.186896668742204,0,0,0,0,0,2
