coords,edu_prof_closest_km,edu_prof_less500m,edu_prof_0.5-1km,edu_prof_1-3km,edu_prof_3-5km,edu_prof_5-10km,edu_prof_10-15km
"('55.856538', '37.34938')",0.6657585157509176,0,1,0,2,5,14
"('55.8451537', '37.3697561')",1.338009347869921,0,0,1,4,9,14
"('55.839421', '37.385349')",2.495795543217939,0,0,3,2,13,11
"('55.855825', '37.352336')",0.6044940721551063,0,1,0,2,6,13
"('55.839729', '37.379842')",2.1788725882756905,0,0,2,3,11,13
"('55.842747', '37.364418')",1.198632691096649,0,0,1,4,8,14
"('55.843995', '37.351958')",0.6691330039103742,0,1,0,3,7,12
"('55.838085', '37.392265')",2.072331365833681,0,0,4,1,14,11
"('55.85408', '37.362137')",0.858594041280805,0,1,0,3,8,11
"('55.709226', '37.580005')",0.5245264440834242,0,3,5,8,20,26
"('55.687812', '37.519791')",0.7347707979634713,0,1,2,5,15,26
"('55.723364', '37.607906')",0.05794364335055396,1,3,7,9,23,24
"('55.69536', '37.496613')",2.050679370294667,0,0,1,4,15,21
"('55.695174', '37.545995')",1.9306301676329702,0,0,3,7,17,25
"('55.7146728', '37.51856')",3.2060101082604135,0,0,0,8,18,24
"('55.712589', '37.51211')",3.189947118580034,0,0,0,7,18,21
"('55.709956', '37.585691')",0.17135270293499671,1,2,6,8,21,25
"('55.710631', '37.58393')",0.2976631489634796,1,2,6,7,22,24
"('55.722588', '37.558391')",1.2375424656400826,0,0,4,8,22,25
"('55.7180332', '37.5737618')",0.1484675979100226,1,0,7,6,23,23
"('55.710631', '37.58393')",0.2976631489634796,1,2,6,7,22,24
"('55.698878', '37.553046')",2.063751447470142,0,0,5,5,19,24
"('55.71975', '37.56981')",0.46185776004310936,1,0,8,5,25,21
"('55.7129532', '37.5779497')",0.44388126194910243,1,1,7,6,23,23
"('55.7129532', '37.5779497')",0.44388126194910243,1,1,7,6,23,23
"('55.709226', '37.580005')",0.5245264440834242,0,3,5,8,20,26
"('55.7192822', '37.573064')",0.2759856163337339,1,0,8,5,26,20
"('55.724469', '37.587048')",0.8905264447258555,0,1,8,6,25,21
"('55.73036', '37.57925')",0.2692037405940174,1,0,8,6,27,20
"('55.727612', '37.586563')",0.7133338483729362,0,1,8,6,27,19
"('55.663299', '37.556703')",1.1417946038821958,0,0,4,2,19,17
"('55.642635', '37.54877')",3.3539214818762138,0,0,0,5,15,14
"('55.659912', '37.518488')",1.1762382568073817,0,0,2,2,14,17
"('55.661389', '37.572369')",0.9953242564869224,0,1,2,6,17,16
"('55.672691', '37.542222')",1.1696582824340716,0,0,4,3,17,20
"('55.6570191', '37.5590593')",1.6277411041600978,0,0,3,1,21,10
"('55.662212', '37.521965')",0.8871642547903712,0,1,1,3,13,18
"('55.67255', '37.545815')",1.3892481892028865,0,0,4,3,17,20
"('55.659573', '37.56007')",1.3449192567173636,0,0,3,3,20,12
"('55.6570191', '37.5590593')",1.6277411041600978,0,0,3,1,21,10
"(55.6612052, 37.5310673)",1.1037190562864003,0,0,3,1,18,14
"('55.663715', '37.551986')",1.3482829439909498,0,0,4,1,20,16
"('55.666786', '37.545727')",1.4276803594974807,0,0,4,1,19,17
"('55.655846', '37.563583')",1.6543182781751278,0,0,3,3,20,11
"('55.66119', '37.519493')",1.0231538329526693,0,0,2,2,14,17
"('55.728976', '37.558688')",1.0142653474371957,0,0,4,8,25,19
"('55.672549', '37.527525')",0.3119820510640574,1,0,4,0,19,17
"('55.654854', '37.55926')",1.843914142087373,0,0,3,2,19,12
"('55.668655', '37.537523')",0.874599817396066,0,1,3,1,19,15
"('55.668655', '37.537523')",0.874599817396066,0,1,3,1,19,15
"('55.6628571', '37.5136361')",1.005883902855716,0,0,2,2,14,17
"('55.671219', '37.538036')",0.8851495750371108,0,1,3,2,18,19
"('55.6634', '37.560502')",0.9711876330697323,0,1,3,4,17,19
"('55.668491', '37.54408')",1.282292063382508,0,0,4,2,18,18
"('55.661765', '37.523725')",0.9325610354248649,0,1,1,3,13,18
"('55.651546', '37.55499')",2.2883142395558034,0,0,3,2,19,11
"('55.663705', '37.514778')",0.8872693654108097,0,1,1,3,13,18
"('55.658775', '37.518677')",1.2967790456220527,0,0,2,2,14,17
"('55.663903', '37.534532')",0.9833001582381893,0,1,3,1,19,14
"('55.675976', '37.542285')",1.2975477927755261,0,0,4,3,17,21
"('55.659786', '37.519936')",1.1711762125638234,0,0,2,2,14,17
"('55.6570191', '37.5590593')",1.6277411041600978,0,0,3,1,21,10
"('55.663451', '37.517949')",0.8127802266418369,0,1,1,3,13,18
"('55.664248', '37.51759')",0.7423076574125849,0,1,1,3,14,17
"('55.6570191', '37.5590593')",1.6277411041600978,0,0,3,1,21,10
"('55.663415', '37.553154')",1.3064573110296585,0,0,4,1,20,15
"('55.663705', '37.514778')",0.8872693654108097,0,1,1,3,13,18
"('55.653904', '37.55954')",1.9364663521723622,0,0,3,2,19,12
"('55.660871', '37.567087')",1.0603245241770554,0,0,4,3,21,12
"('55.663705', '37.514778')",0.8872693654108097,0,1,1,3,13,18
"('55.660871', '37.567087')",1.0603245241770554,0,0,4,3,21,12
"('55.670387', '37.531657')",0.4808542212039753,1,0,4,0,20,15
"('55.67523', '37.545923')",1.3376374444451868,0,0,4,3,17,21
"('55.668356', '37.523294')",0.19891056113834601,1,0,3,1,17,17
"('55.667976', '37.521442')",0.26314008406171585,1,0,2,2,16,17
"('55.673546', '37.540226')",1.0724460087298566,0,0,4,3,17,20
"('55.669917', '37.542758')",1.181027953698329,0,0,4,2,18,19
"('55.657271', '37.567554')",1.4529277673690062,0,0,2,5,18,14
"('55.742585', '37.543003')",0.4068637874437474,1,0,3,6,27,18
"('55.745924', '37.549264')",0.6956268417937398,0,1,3,8,25,19
"('55.762247', '37.54904')",0.6509468033234742,0,1,5,6,30,14
"('55.7467578', '37.5575985')",1.0144163305208558,0,0,5,6,27,17
"('55.748478', '37.561203')",1.3076501148388282,0,0,5,6,27,17
"('55.743907', '37.546938')",0.4591875344641813,1,0,3,7,26,19
"('55.749245', '37.54557')",1.0581789720980754,0,0,6,2,31,13
"('55.747417', '37.557384')",1.0634644326277516,0,0,5,6,27,17
"('55.744064', '37.541386')",0.5998857791103853,0,1,2,7,27,17
"('55.747734', '37.564903')",1.420979870639335,0,0,5,7,26,18
"('55.74597', '37.555238')",0.8537676526213472,0,1,4,7,26,18
"('55.742264', '37.55096')",0.36316685961972917,1,0,3,10,23,22
"('55.752586', '37.548088')",1.426273112322821,0,0,5,6,27,17
"('55.749245', '37.54557')",1.0581789720980754,0,0,6,2,31,13
"('55.7514785', '37.5637033')",1.135647204994078,0,0,6,6,29,15
"('55.745924', '37.549264')",0.6956268417937398,0,1,3,8,25,19
"('55.74366', '37.539894')",0.6250190634826075,0,1,2,6,27,17
"('55.743683', '37.54885')",0.44613432707719847,1,0,3,8,25,20
"('55.740416', '37.543066')",0.2524951971078708,1,0,3,6,26,18
"('55.747855', '37.555598')",1.04178349930909,0,0,5,6,27,17
"('55.749245', '37.54557')",1.0581789720980754,0,0,6,2,31,13
"('55.749245', '37.54557')",1.0581789720980754,0,0,6,2,31,13
"('55.761602', '37.5491928')",0.6928342521414079,0,1,5,6,30,14
"('55.815666', '37.652363')",0.8414945509582764,0,2,2,13,17,27
"('55.834472', '37.65805')",0.9329170114793044,0,1,3,7,21,18
"('55.719994', '37.831226')",3.209116861094232,0,0,0,7,11,22
"('55.720459', '37.818696')",2.8487891476758866,0,0,1,7,14,21
"('55.727066', '37.82976')",2.419361084499622,0,0,2,5,14,19
"('55.727752', '37.8306847')",2.344698251987055,0,0,2,5,14,19
"('55.719994', '37.831226')",3.209116861094232,0,0,0,7,11,22
"('55.706867', '37.811985')",2.510800905095597,0,0,1,6,14,21
"('55.715931', '37.804179')",1.869011529604265,0,0,1,8,18,19
"('55.703936', '37.817789')",2.971657111344596,0,0,1,5,14,21
"('55.703936', '37.817789')",2.971657111344596,0,0,1,5,14,21
"('55.710781', '37.803875')",1.8957324465270102,0,0,1,6,17,19
"('55.725098', '37.82897')",2.6381648018417483,0,0,1,6,13,21
"('55.727318', '37.80842')",2.31440843293794,0,0,3,5,20,17
"('55.704266', '37.81196')",2.6239394760399035,0,0,1,5,14,21
"('55.710415', '37.810925')",2.3372290306850774,0,0,1,6,15,20
"('55.710175', '37.809309')",2.2437082867988356,0,0,1,6,15,20
"('55.707202', '37.82246')",3.126567630927558,0,0,0,7,11,24
"('55.741837', '37.820152')",0.9536425893325433,0,1,3,4,17,18
"('55.7351775', '37.8226439')",1.5694804994188258,0,0,4,3,18,19
"('55.740041', '37.761734')",0.4659748762966918,1,0,6,7,21,20
"('55.698538', '37.849643')",5.053296557906194,0,0,0,0,10,21
"('55.705701', '37.771636')",0.8739896849578457,0,1,4,3,25,14
"('55.721929', '37.833222')",3.0020093943018287,0,0,0,7,12,20
"('55.7269396', '37.8345162')",2.456536772815348,0,0,1,6,13,20
"('55.74678', '37.798682')",0.07660367704023564,1,0,5,6,20,18
"('55.713142', '37.776917')",0.2285601748992524,1,0,5,2,25,15
"('55.707699', '37.781802')",0.9025259657977847,0,1,4,2,24,14
"('55.655869', '37.427381')",2.093615765142061,0,0,1,0,7,12
"('55.658429', '37.408229')",2.0037590722515,0,0,1,0,6,13
"('55.655869', '37.427381')",2.093615765142061,0,0,1,0,7,12
"('55.655026', '37.424399')",1.912011026176442,0,0,1,0,7,12
"('55.6532991', '37.4229723')",1.7014712721530374,0,0,1,0,7,12
"('55.674407', '37.445033')",1.3528736836224935,0,0,1,2,7,18
"('55.655026', '37.424399')",1.912011026176442,0,0,1,0,7,12
"('55.658129', '37.423123')",2.1776812784264328,0,0,1,0,7,12
"('55.653482', '37.424228')",1.762146175482258,0,0,1,0,7,12
"('55.6578187', '37.4266497')",2.2513285571357593,0,0,1,0,7,12
"('55.675433', '37.444889')",1.2385327121571699,0,0,1,2,7,20
"('55.661262', '37.410142')",2.321761674392532,0,0,1,0,7,12
"('55.677712', '37.44444')",0.9848536248522318,0,1,0,3,7,20
"('55.654899', '37.423033')",1.8558267149682177,0,0,1,0,7,12
"('55.655295', '37.423375')",1.9047877660764911,0,0,1,0,7,12
"('55.6613809', '37.4130854')",2.351024389686956,0,0,1,0,7,12
"('55.669081', '37.448026')",1.9569862500176858,0,0,1,2,7,16
"('55.5549513', '37.4645104')",7.243144023083727,0,0,0,0,2,10
"('55.690334', '37.494081')",1.7869269615553673,0,0,2,2,15,21
"('55.698296', '37.503353')",2.0949475935186297,0,0,1,5,15,24
"('55.668574', '37.449165')",2.0218523023615544,0,0,1,2,7,16
"('55.678621', '37.517015')",0.23695224491425002,1,1,1,4,15,21
"('55.667279', '37.456675')",2.2749757440394873,0,0,1,2,7,20
"('55.641981', '37.472378')",2.5250015011818547,0,0,1,2,6,19
"('55.807643', '37.564302')",0.2688302310138116,1,0,9,7,25,17
"('55.798986', '37.570914')",0.30306130286973293,2,1,8,7,29,15
"('55.798915', '37.542303')",0.19095924720032567,2,0,7,10,22,20
"('55.795677', '37.564007')",0.11538125741244501,2,0,11,6,30,14
"('55.8026729', '37.5353869')",0.38240380931368073,1,2,8,10,18,24
"('55.817204', '37.564743')",0.4479332768933092,1,1,7,7,25,16
"('55.811848', '37.567078')",0.5674478170141584,0,2,7,9,23,19
"('55.811905', '37.56274')",0.5950609554184144,0,2,6,10,22,20
"('55.811913', '37.558975')",0.5826433266611332,0,2,6,10,22,20
"('55.802326', '37.56863')",0.6360083209230286,0,3,6,9,25,19
"('55.81173', '37.565946')",0.6195612271314231,0,2,6,10,22,20
"('55.80155', '37.56015')",0.507122626768289,0,3,6,11,23,20
"('55.799249', '37.509739')",0.7944777436737099,0,1,9,7,20,22
"('55.792817', '37.572172')",0.42657749664437083,1,2,9,7,29,14
"('55.784016', '37.511555')",1.286572228859884,0,0,7,8,20,22
"('55.801388', '37.487415')",0.6493579733255803,0,1,7,8,17,25
"('55.80535', '37.57139')",0.6287078576302495,0,3,6,9,23,20
"('55.793453', '37.562443')",0.3695047358939699,2,0,11,6,30,14
"('55.801311', '37.5614192')",0.5367787172150802,0,3,6,11,23,20
"('55.858723', '37.515926')",0.19861449395776948,1,1,4,7,13,21
"('55.888184', '37.52483')",0.41584176205734574,1,0,3,3,16,14
"('55.856214', '37.504394')",0.78103691043522,0,1,2,10,11,23
"('55.87698', '37.511024')",1.0593419260828445,0,0,3,4,15,15
"('55.863828', '37.518219')",0.26923179980084944,2,0,5,3,18,14
"('55.875107', '37.522773')",1.1562305691487915,0,0,6,1,20,12
"('55.86062', '37.525028')",0.44157441799260533,1,1,4,5,18,15
"('55.875107', '37.522773')",1.1562305691487915,0,0,6,1,20,12
"('55.874329', '37.523501')",1.1071137883194828,0,0,6,1,20,12
"('55.870299', '37.499713')",0.9938938806475532,0,1,1,9,11,19
"('55.857508', '37.51591')",0.3221060476378707,1,1,4,8,13,21
"('55.884141', '37.520896')",0.1599294311053813,1,0,4,2,17,13
"('55.888351', '37.52227')",0.2965597048644365,1,0,3,3,16,14
"('55.865716', '37.488246')",0.567552635478717,0,1,1,10,9,20
"('55.886902', '37.516925')",0.07216637400950236,1,0,4,2,17,13
"('55.855984', '37.5107')",0.6383028534892333,0,1,4,8,12,22
"('55.878566', '37.50681')",1.0597286826706669,0,0,3,4,15,15
"('55.875132', '37.491799')",1.5603714422465647,0,0,2,7,13,15
"('55.86169', '37.499355')",0.4310661590037352,1,1,2,9,12,20
"('55.883671', '37.520186')",0.1896114019489115,1,0,4,2,17,13
"('55.873784', '37.521623')",0.9978925517977222,0,1,5,2,18,14
"('55.86107', '37.52332')",0.3391553554516455,1,1,4,5,18,14
"('55.88263', '37.521076')",0.3167184970167813,1,0,4,3,16,14
"('55.863955', '37.491788')",0.31663498883292496,1,0,2,9,11,19
"('55.881625', '37.502181')",1.0716739518549037,0,0,3,4,15,13
"('55.862858', '37.497548')",0.38277694478870117,1,0,3,8,13,18
"('55.874329', '37.523501')",1.1071137883194828,0,0,6,1,20,12
"('55.869006', '37.514212')",0.36364732117220844,1,1,4,4,16,16
"('55.87397', '37.488403')",1.4500611126238956,0,0,2,9,10,18
"('55.879748', '37.510134')",0.8246950993646855,0,1,2,5,14,16
"('55.874329', '37.523501')",1.1071137883194828,0,0,6,1,20,12
"('55.874329', '37.523501')",1.1071137883194828,0,0,6,1,20,12
"('55.8578662', '37.5154207')",0.29735395515153923,1,1,4,8,13,21
"('55.871147', '37.48042')",1.3368337079821535,0,0,2,8,11,16
"('55.70448', '37.462566')",2.0392045666974408,0,0,1,2,15,22
"('55.719334', '37.443336')",0.9514364012744698,0,1,1,2,14,20
"('55.713651', '37.4584875')",0.994226294428233,0,1,1,2,15,22
"('55.706431', '37.470976')",1.9830189723809868,0,0,1,2,15,22
"('55.713897', '37.457286')",0.9643076888300578,0,1,1,2,15,22
"('55.713158', '37.457607')",1.0466926210200531,0,0,2,1,16,21
"('55.722897', '37.453405')",0.23614060953121122,1,0,2,1,17,19
"('55.722458', '37.43878')",0.8764152081167724,0,1,1,2,14,20
"('55.710484', '37.482924')",2.071058504081281,0,0,1,2,17,22
"('55.703083', '37.45416')",1.8453864351270268,0,0,1,3,12,25
"('55.712335', '37.457744')",1.1384644061836193,0,0,2,1,16,21
"('55.704933', '37.469765')",2.10841352430885,0,0,1,2,15,22
"('55.708706', '37.44392')",1.32859497155949,0,0,2,1,13,22
"('55.722458', '37.43878')",0.8764152081167724,0,1,1,2,14,20
"('55.709196', '37.469997')",1.6784818606685277,0,0,1,2,15,22
"('55.70701', '37.462478')",1.7607362324486695,0,0,1,2,15,22
"('55.724754', '37.4673')",0.6229834624736929,0,1,1,1,19,18
"('55.704179', '37.463242')",2.0794251209613774,0,0,1,2,15,22
"('55.704933', '37.469765')",2.10841352430885,0,0,1,2,15,22
"('55.708706', '37.44392')",1.32859497155949,0,0,2,1,13,22
"('55.71897', '37.47891')",1.3752338815078522,0,0,2,2,18,21
"('55.711341', '37.475162')",1.6586330038926775,0,0,1,2,16,21
"('55.71648', '37.4749332')",1.2663336475020175,0,0,2,1,19,19
"('55.706146', '37.467968')",1.9432699930760855,0,0,1,2,15,22
"('55.722458', '37.43878')",0.8764152081167724,0,1,1,2,14,20
"('55.72239', '37.464221')",0.3901186362827586,1,0,2,1,18,18
"('55.720657', '37.455643')",0.237500242120839,1,0,2,1,17,19
"('55.708313', '37.463395')",1.6307651278014452,0,0,1,2,15,22
"('55.711341', '37.475162')",1.6586330038926775,0,0,1,2,16,21
"('55.720895', '37.451519')",0.4109611278754584,1,0,2,1,17,19
"('55.7135579', '37.4351178')",0.7349808542054641,0,1,1,2,11,23
"('55.709799', '37.478253')",1.9156857530012663,0,0,1,2,16,21
"('55.724754', '37.4673')",0.6229834624736929,0,1,1,1,19,18
"('55.718532', '37.444961')",0.8987729268445003,0,1,1,2,15,19
"('55.720798', '37.444099')",0.8537198775624864,0,1,1,2,14,20
"('55.708706', '37.44392')",1.32859497155949,0,0,2,1,13,22
"('55.715527', '37.477104')",1.438621217497117,0,0,2,1,19,20
"('55.886417', '37.539463')",0.31605459190997326,1,0,5,1,19,12
"('55.866738', '37.598798')",1.4896666961589708,0,0,3,4,18,15
"('55.86968', '37.599545')",1.1633273018110015,0,0,3,4,17,16
"('55.885452', '37.670734')",0.7372504327320736,0,1,3,3,14,16
"('55.748159', '37.540236')",1.029824954221146,0,0,3,5,28,16
"('55.756523', '37.554626')",1.0570136194462458,0,0,5,6,29,15
"('55.72607', '37.582943')",0.5770692539631809,0,1,7,6,26,20
"('55.748159', '37.540236')",1.029824954221146,0,0,3,5,28,16
"('55.68361', '37.72714')",0.9820179218838259,0,1,5,3,26,12
"('55.666792', '37.733069')",0.5966386682489839,0,3,2,6,18,15
"('55.666792', '37.733069')",0.5966386682489839,0,3,2,6,18,15
"('55.67555', '37.746481')",0.40639412005604686,3,1,4,3,23,12
"('55.678433', '37.739393')",0.22309638090995565,1,2,3,4,24,13
"('55.681341', '37.728954')",0.715469266576988,0,1,5,2,27,11
"('55.675154', '37.757952')",0.4899116963864048,1,2,2,5,20,15
"('55.67124', '37.759282')",0.5172211817459604,0,3,1,5,19,15
"('55.676712', '37.743723')",0.32556944007759514,1,2,3,4,23,12
"('55.684122', '37.721768')",1.0352185439955568,0,0,6,3,26,12
"('55.683853', '37.725746')",1.0584897443117163,0,0,6,3,26,12
"('55.683011', '37.738369')",0.7040973316551402,0,1,4,3,26,11
"('55.676086', '37.72591')",0.6822785110052849,0,2,4,2,26,10
"('55.678295', '37.745934')",0.5231398720418363,0,3,2,5,23,12
"('55.682014', '37.721714')",1.0300982566674393,0,0,6,3,26,12
"('55.615795', '37.746895')",0.6945042528515711,0,1,4,2,14,8
"('55.686684', '37.72608')",1.3027206280006611,0,0,6,3,26,12
"('55.632154', '37.479879')",1.4278924847015886,0,0,1,1,7,18
"('55.785267', '37.568127')",0.19832316847977105,1,1,8,7,29,15
"('55.785267', '37.568127')",0.19832316847977105,1,1,8,7,29,15
"('55.790236', '37.567231')",0.5755022619596657,0,3,8,7,29,14
"('55.79394', '37.56959')",0.24577744705176224,2,1,10,5,31,12
"('55.785267', '37.568127')",0.19832316847977105,1,1,8,7,29,15
"('55.777884', '37.553621')",0.39781852792728,1,0,7,7,29,14
"('55.7931271', '37.5672822')",0.334571702752415,2,1,10,5,31,12
"('55.785103', '37.511993')",1.4003995633215134,0,0,7,8,20,22
"('55.788442', '37.557578')",0.48841653270941277,1,1,7,9,27,17
"('55.781388', '37.527714')",1.2743455616539532,0,0,9,7,25,19
"('55.789871', '37.600998')",0.6210234455606941,0,1,8,9,27,18
"('55.79399', '37.570305')",0.2557611135846835,2,1,10,5,31,12
"('55.797012', '37.569692')",0.0845409946443806,2,0,11,4,32,12
"('55.7939481', '37.5675456')",0.241712922724478,2,1,10,5,31,13
"('55.786718', '37.569333')",0.18787940775643622,1,1,8,7,30,13
"('55.78525', '37.560404')",0.296018056519991,1,1,8,7,29,14
"('55.7893963', '37.5718264')",0.4061231120486111,1,2,9,6,30,13
"('55.780633', '37.558275')",0.34002771962650163,1,1,7,7,29,14
"('55.800028', '37.557448')",0.6338931686115612,0,3,6,11,23,20
"('55.77676', '37.575738')",0.6328007719528235,0,4,5,10,26,18
"('55.78594', '37.561849')",0.4139121366553225,1,1,8,7,29,14
"('55.78594', '37.561849')",0.4139121366553225,1,1,8,7,29,14
"('55.78594', '37.561849')",0.4139121366553225,1,1,8,7,29,14
"('55.781464', '37.561068')",0.39322521889023326,1,1,7,7,29,14
"('55.797493', '37.55859')",0.43803568277540483,1,2,8,9,26,18
"('55.80233', '37.574238')",0.4792476652398251,1,2,7,8,27,16
"('55.803', '37.59155')",0.6120415934684476,0,1,9,8,27,18
"('55.803', '37.59155')",0.6120415934684476,0,1,9,8,27,18
"('55.784588', '37.602695')",1.1731051006637987,0,0,10,6,30,15
"('55.8025889', '37.5918333')",0.6368983113915847,0,1,9,8,27,18
"('55.817405', '37.573034')",0.09043987162115157,1,1,7,7,25,16
"('55.799923', '37.574284')",0.5151047336910127,0,3,6,9,27,16
"('55.817405', '37.573034')",0.09043987162115157,1,1,7,7,25,16
"('55.804127', '37.597297')",0.968753296546458,0,2,6,11,24,21
"('55.803', '37.59155')",0.6120415934684476,0,1,9,8,27,18
"('55.722274', '37.609757')",0.21992319473940777,1,3,7,9,22,25
"('55.730558', '37.611491')",0.7700544546252667,0,1,11,3,31,17
"('55.724094', '37.62139')",0.7757554916249986,0,1,11,5,28,20
"('55.730101', '37.630939')",0.5666662519821951,0,1,12,2,32,16
"('55.716711', '37.634856')",0.675809271639033,0,1,11,7,25,22
"('55.731926', '37.63342')",0.6379159309331506,0,1,11,3,31,17
"('55.733523', '37.640533')",0.6549734486897975,0,1,12,2,33,15
"('55.7267', '37.63562')",0.12788614281949975,1,1,12,2,31,17
"('55.731181', '37.634829')",0.5273664435245918,0,1,11,3,31,17
"('55.731815', '37.630123')",0.5651521690629365,0,1,10,4,30,18
"('55.724094', '37.62139')",0.7757554916249986,0,1,11,5,28,20
"('55.73273', '37.635136')",0.6553421005152806,0,1,11,3,32,16
"('55.727501', '37.634712')",0.20617410575292247,1,1,12,2,31,17
"('55.7288141', '37.6362103')",0.2501893839203299,1,1,11,3,31,17
"('55.736012', '37.618659')",0.5294921263556684,0,2,9,5,32,16
"('55.732839', '37.622306')",0.5191710973926922,0,1,11,3,32,16
