coords,edu_uni_closest_km,edu_uni_less500m,edu_uni_0.5-1km,edu_uni_1-3km,edu_uni_3-5km,edu_uni_5-10km,edu_uni_10-15km
"('55.644521', '37.750828')",3.6498959180969863,0,0,0,1,0,1
"('55.646828', '37.742744')",3.303884500003776,0,0,0,1,0,1
"('55.626406', '37.745519')",5.5831086423556435,0,0,0,0,1,0
"('55.655117', '37.758186')",2.722478474572337,0,0,1,0,1,0
"('55.652847', '37.749598')",2.736608097367084,0,0,1,0,1,0
"('55.62624', '37.747917')",5.618720929762056,0,0,0,0,1,0
"('55.646238', '37.736419')",3.3448131751639396,0,0,0,1,0,1
"('55.63634', '37.792583')",5.676594970988214,0,0,0,0,1,0
"('55.669939', '37.758768')",1.566141375258028,0,0,1,0,1,0
"('55.508876', '37.343532')",22.016221694925775,0,0,0,0,0,0
"('55.632057', '37.754116')",5.047847337713342,0,0,0,0,1,0
"('55.644521', '37.750828')",3.6498959180969863,0,0,0,1,0,1
"('55.686832', '37.724813')",1.353260216851858,0,0,1,0,1,0
"('55.67341', '37.8093')",4.587518723340678,0,0,0,1,0,1
"('55.726583', '37.622064')",1.2168796569011957,0,0,1,0,1,0
"('55.716402', '37.6109705')",1.465272441773754,0,0,1,0,1,0
"('55.76952', '37.601852')",0.8441846418406241,0,1,0,1,0,1
"('55.739732', '37.605508')",1.518501891933374,0,0,1,0,1,0
"('55.740162', '37.604978')",1.560533362831895,0,0,1,0,1,0
"('55.7407249', '37.6011633')",1.4447093208231314,0,0,1,0,1,0
"('55.6438807', '37.3571627')",10.990305202996499,0,0,0,0,0,1
"('55.644227', '37.38878')",9.147329967210586,0,0,0,0,1,0
"('55.640073', '37.365354')",10.67970971211114,0,0,0,0,0,1
"('55.6396042', '37.366312')",10.64661711254828,0,0,0,0,0,1
"('55.645151', '37.350063')",11.3591613360111,0,0,0,0,0,1
"('55.643144', '37.38499')",9.414643344469535,0,0,0,0,1,0
"('55.641796', '37.36662')",10.528743345438206,0,0,0,0,0,1
"('55.638765', '37.358049')",11.15891113791576,0,0,0,0,0,1
"('55.640909', '37.36157')",10.85970305781936,0,0,0,0,0,1
"('55.6438807', '37.3571627')",10.990305202996499,0,0,0,0,0,1
"('55.641244', '37.356172')",11.157931072877098,0,0,0,0,0,1
"('55.63976', '37.362245')",10.87248245016433,0,0,0,0,0,1
"('55.640909', '37.36157')",10.85970305781936,0,0,0,0,0,1
"('55.634934', '37.34576')",12.03981074664725,0,0,0,0,0,1
"('55.641244', '37.356172')",11.157931072877098,0,0,0,0,0,1
"('55.641244', '37.356172')",11.157931072877098,0,0,0,0,0,1
"('55.639638', '37.397908')",8.877970814633002,0,0,0,0,1,0
"('55.638088', '37.400121')",8.84691748641417,0,0,0,0,1,0
"('55.6375', '37.363564')",10.90292503671408,0,0,0,0,0,1
"('55.644704', '37.385861')",9.291017755125818,0,0,0,0,1,0
"('55.624714', '37.376059')",10.928220433060066,0,0,0,0,0,1
"('55.643053', '37.391107')",9.073454385586274,0,0,0,0,1,0
"('55.638912', '37.36164')",10.946129400481611,0,0,0,0,0,1
"('55.641829', '37.360699')",10.869841118244794,0,0,0,0,0,1
"('55.633851', '37.41405')",8.390946934658524,0,0,0,0,1,0
"('55.645852', '37.389059')",9.05466977900334,0,0,0,0,1,0
"('55.646223', '37.385978')",9.214593093532478,0,0,0,0,1,0
"('55.64216', '37.368979')",10.376446948536566,0,0,0,0,0,1
"('55.644221', '37.352327')",11.261136192288875,0,0,0,0,0,1
"('55.643053', '37.391107')",9.073454385586274,0,0,0,0,1,0
"('55.642083', '37.327381')",12.819543549394744,0,0,0,0,0,1
"('55.661816', '37.419916')",6.598335058105691,0,0,0,0,1,0
"('55.601305', '37.411346')",11.078207692928952,0,0,0,0,0,1
"('55.636605', '37.314023')",13.81739972408706,0,0,0,0,0,1
"('55.6433374', '37.3590022')",10.904826494242869,0,0,0,0,0,1
"('55.64216', '37.368979')",10.376446948536566,0,0,0,0,0,1
"('55.6438807', '37.3571627')",10.990305202996499,0,0,0,0,0,1
"('55.647204', '37.371587')",10.009757315593486,0,0,0,0,0,1
"('55.635945', '37.344619')",12.059254694677529,0,0,0,0,0,1
"('55.648094', '37.394028')",8.666834136982898,0,0,0,0,1,0
"('55.692648', '37.496704')",2.0541832105936897,0,0,1,0,1,0
"('55.626579', '37.313502')",14.274432475626996,0,0,0,0,0,1
"('55.681091', '37.459845')",3.7822451791497937,0,0,0,1,0,1
"('55.66164', '37.41553')",6.867733942293661,0,0,0,0,1,0
"('55.6674', '37.450333')",4.585794541540658,0,0,0,1,0,1
"('55.635945', '37.344619')",12.059254694677529,0,0,0,0,0,1
"('55.64447', '37.348994')",11.448304064447587,0,0,0,0,0,1
"('55.64269', '37.3577113')",11.007143605972326,0,0,0,0,0,1
"('55.633409', '37.321524')",13.507621113214215,0,0,0,0,0,1
"('55.675346', '37.500973')",1.2847102270138127,0,0,1,0,1,0
"('55.625303', '37.314346')",14.285862762844523,0,0,0,0,0,1
"('55.653858', '37.396362')",8.288665879181117,0,0,0,0,1,0
"('55.655869', '37.427381')",6.396867009337134,0,0,0,0,1,0
"('55.836999', '37.661329')",1.1523367042547528,0,0,1,0,1,0
"('55.849498', '37.623171')",2.1194270207448302,0,0,1,0,1,0
"('55.854168', '37.623563')",2.5544790731029607,0,0,1,0,1,0
"('55.847295', '37.638521')",1.5161473959795007,0,0,1,0,1,0
"('55.850535', '37.654439')",1.4686817894136868,0,0,1,0,1,0
"('55.852734', '37.615677')",2.6878885972169737,0,0,1,0,1,0
"('55.857946', '37.617307')",3.1117063701658827,0,0,0,1,0,1
"('55.84771', '37.6366')",1.5900225433774402,0,0,1,0,1,0
"('55.852734', '37.615677')",2.6878885972169737,0,0,1,0,1,0
"('55.849691', '37.620905')",2.219626629640463,0,0,1,0,1,0
"('55.856184', '37.659254')",1.1903385668479027,0,0,1,0,1,0
"('55.827656', '37.665436')",0.4451469719712449,1,0,1,0,1,0
"('55.849498', '37.623171')",2.1194270207448302,0,0,1,0,1,0
"('55.85973', '37.6653')",1.0553165205177175,0,0,1,0,1,0
"('55.838147', '37.661257')",1.1927496889863196,0,0,1,0,1,0
"('55.8558', '37.68467')",0.506735171325043,0,1,0,1,0,1
"('55.858817', '37.638755')",2.5059307599140905,0,0,1,0,1,0
"('55.793156', '37.622772')",1.0893312986189099,0,0,1,0,1,0
"('55.810596', '37.617374')",0.1333084599632045,1,0,1,0,1,0
"('55.855083', '37.660054')",1.1125930503327806,0,0,1,0,1,0
"('55.86071', '37.670967')",0.9281093237565621,0,1,0,1,0,1
"('55.849498', '37.623171')",2.1194270207448302,0,0,1,0,1,0
"('55.848731', '37.639743')",1.660164582234951,0,0,1,0,1,0
"('55.8495', '37.63888')",1.7531434201695364,0,0,1,0,1,0
"('55.862793', '37.643058')",2.407620733844984,0,0,1,0,1,0
"('55.8495825', '37.6409167')",1.745569459208559,0,0,1,0,1,0
"('55.84771', '37.6366')",1.5900225433774402,0,0,1,0,1,0
"('55.850141', '37.622425')",2.20490032470998,0,0,1,0,1,0
"('55.835508', '37.654718')",0.7082197306032507,0,1,0,1,0,1
"('55.847311', '37.628999')",1.720489835683013,0,0,1,0,1,0
"('55.860822', '37.66123')",1.3272898527674983,0,0,1,0,1,0
"('55.860822', '37.66123')",1.3272898527674983,0,0,1,0,1,0
"('55.836266', '37.642528')",0.26300209985336065,1,0,1,0,1,0
"('55.827338', '37.666423')",0.39372578922854495,1,0,1,0,1,0
"('55.852177', '37.635916')",2.0822661867758216,0,0,1,0,1,0
"('55.86169', '37.642643')",2.379403182495898,0,0,1,0,1,0
"('55.858868', '37.665993')",0.9589489941312364,0,1,0,1,0,1
"('55.860873', '37.613737')",3.321764674242634,0,0,0,1,0,1
"('55.849615', '37.637614')",1.780621895852922,0,0,1,0,1,0
"('55.847311', '37.628999')",1.720489835683013,0,0,1,0,1,0
"('55.809231', '37.636392')",0.7853421176371667,0,1,0,1,0,1
"('55.830892', '37.646606')",0.33899115183702044,1,0,1,0,1,0
"('55.889563', '37.669872')",0.8130369987199262,0,1,0,1,0,1
"('55.881631', '37.6835')",1.5117731049662768,0,0,1,0,1,0
"('55.851635', '37.63419')",2.05181802407635,0,0,1,0,1,0
"('55.854458', '37.68516')",0.46002075417217947,1,0,1,0,1,0
"('55.848816', '37.59704')",1.6631299824357753,0,0,1,0,1,0
"('55.864242', '37.620034')",3.3128338430848125,0,0,0,1,0,1
"('55.853041', '37.647603')",1.8718520375473684,0,0,1,0,1,0
"('55.848816', '37.59704')",1.6631299824357753,0,0,1,0,1,0
"('55.862767', '37.611563')",3.3751409809191784,0,0,0,1,0,1
"('55.847244', '37.635567')",1.5572697676547007,0,0,1,0,1,0
"('55.858817', '37.638755')",2.5059307599140905,0,0,1,0,1,0
"('55.837807', '37.662598')",1.2566914615250637,0,0,1,0,1,0
"('55.860615', '37.668417')",1.001200740724064,0,0,1,0,1,0
"('55.834421', '37.659596')",0.9256647919129499,0,1,0,1,0,1
"('55.849615', '37.637614')",1.780621895852922,0,0,1,0,1,0
"('55.806656', '37.7715')",1.5250227525660514,0,0,1,0,1,0
"('55.811138', '37.808689')",1.8463836120423367,0,0,1,0,1,0
"('55.6583', '37.574696')",1.3413843058522779,0,0,1,0,1,0
"('55.80376', '37.769936')",1.4288433057507821,0,0,1,0,1,0
"('55.87106', '37.663223')",1.508380886028727,0,0,1,0,1,0
"('55.824501', '37.583095')",1.8176890545334223,0,0,1,0,1,0
"('55.80663', '37.640766')",0.6034155316464721,0,1,0,1,0,1
"('55.867556', '37.603361')",3.4966614490089953,0,0,0,1,0,1
"('55.663887', '37.769398')",2.485445481043486,0,0,1,0,1,0
"('55.663481', '37.73041')",1.472309385670629,0,0,1,0,1,0
"('55.663887', '37.769398')",2.485445481043486,0,0,1,0,1,0
"('55.670062', '37.743759')",0.8287204831786785,0,1,0,1,0,1
"('55.671493', '37.750927')",1.0500941424271877,0,0,1,0,1,0
"('55.643917', '37.702616')",4.180352990514479,0,0,0,1,0,1
"('55.645476', '37.707215')",3.8873252509552954,0,0,0,1,0,1
"('55.667709', '37.777411')",2.7421996936266004,0,0,1,0,1,0
"('55.662821', '37.760809')",2.139732184742496,0,0,1,0,1,0
"('55.667361', '37.752993')",1.4346960374099536,0,0,1,0,1,0
"('55.642728', '37.713036')",4.012105526537735,0,0,0,1,0,1
"('55.664445', '37.777007')",2.866555466361362,0,0,1,0,1,0
"('55.659504', '37.777084')",3.1618051597992314,0,0,0,1,0,1
"('55.647681', '37.730562')",3.204496281405097,0,0,0,1,0,1
"('55.658662', '37.759452')",2.435008633655022,0,0,1,0,1,0
"('55.655127', '37.746004')",2.43065290633951,0,0,1,0,1,0
"('55.667145', '37.764111')",2.0105895856202047,0,0,1,0,1,0
"('55.661796', '37.729592')",1.666829092409517,0,0,1,0,1,0
"('55.654934', '37.75635')",2.684644964015622,0,0,1,0,1,0
"('55.67159', '37.764483')",1.8330952406107444,0,0,1,0,1,0
"('55.673126', '37.755726')",1.2562297337639026,0,0,1,0,1,0
"('55.672448', '37.761599')",1.6323724606569685,0,0,1,0,1,0
"('55.667178', '37.759937')",1.7870472477238872,0,0,1,0,1,0
"('55.646228', '37.705841')",3.855895553321236,0,0,0,1,0,1
"('55.636032', '37.802265')",6.099137777647792,0,0,0,0,1,0
"('55.654635', '37.765525')",3.0229219849654143,0,0,0,1,0,1
"('55.669986', '37.773143')",2.4063643252713365,0,0,1,0,1,0
"('55.667731', '37.774014')",2.542044362134227,0,0,1,0,1,0
"('55.667539', '37.756545')",1.591013508868591,0,0,1,0,1,0
"('55.673847', '37.759235')",1.4522108091106822,0,0,1,0,1,0
"('55.64066', '37.79885')",5.577786359675754,0,0,0,0,1,0
"('55.657768', '37.761438')",2.589535010063518,0,0,1,0,1,0
"('55.679737', '37.76539')",1.8499618567534084,0,0,1,0,1,0
"('55.635371', '37.794262')",5.826838821933242,0,0,0,0,1,0
"('55.672757', '37.749724')",0.9169956608867582,0,1,0,1,0,1
"('55.667477', '37.78686')",3.313500578288659,0,0,0,1,0,1
"('55.653279', '37.711428')",3.0010615885743013,0,0,0,1,0,1
"('55.661796', '37.729592')",1.666829092409517,0,0,1,0,1,0
"('55.663481', '37.73041')",1.472309385670629,0,0,1,0,1,0
"('55.675895', '37.771984')",2.2288677274402637,0,0,1,0,1,0
"('55.670849', '37.775442')",2.520202547900516,0,0,1,0,1,0
"('55.673407', '37.753335')",1.1031324657683605,0,0,1,0,1,0
"('55.650099', '37.730203')",2.940010619293635,0,0,1,0,1,0
"('55.649926', '37.708823')",3.405565806890974,0,0,0,1,0,1
"('55.6649677', '37.7456397')",1.3845758936674122,0,0,1,0,1,0
"('55.667361', '37.752993')",1.4346960374099536,0,0,1,0,1,0
"('55.665233', '37.761734')",2.00639025909021,0,0,1,0,1,0
"('55.6854618', '37.7258237')",1.1907017024578923,0,0,1,0,1,0
"('55.632972', '37.798637')",6.2076187032441785,0,0,0,0,1,0
"('55.669828', '37.761581')",1.730984744404385,0,0,1,0,1,0
"('55.648443', '37.725415')",3.173995039792479,0,0,0,1,0,1
"('55.650759', '37.765264')",3.3684544361496656,0,0,0,1,0,1
"('55.662222', '37.732656')",1.5818412884374045,0,0,1,0,1,0
"('55.644089', '37.716288')",3.7987532833212136,0,0,0,1,0,1
"('55.659414', '37.759569')",2.3724958487503964,0,0,1,0,1,0
"('55.645182', '37.721355')",3.5877184707589294,0,0,0,1,0,1
"('55.546557', '37.519557')",14.174382420490263,0,0,0,0,0,1
"('55.543779', '37.45699')",15.617871788426637,0,0,0,0,0,0
"('55.547397', '37.566584')",13.68703143373451,0,0,0,0,0,1
"('55.537424', '37.540102')",14.932873552291326,0,0,0,0,0,1
"('55.54293', '37.545168')",14.283796975669986,0,0,0,0,0,1
"('55.541922', '37.494144')",15.121541702806047,0,0,0,0,0,0
"('55.539548', '37.538889')",14.709487464562569,0,0,0,0,0,1
"('55.55061', '37.558167')",13.354932312608367,0,0,0,0,0,1
"('55.539884', '37.451887')",16.120644305626158,0,0,0,0,0,0
"('55.562968', '37.500504')",12.781482021473302,0,0,0,0,0,1
"('55.5541523', '37.5028576')",13.655173076913668,0,0,0,0,0,1
"('55.547535', '37.548941')",13.747229198892416,0,0,0,0,0,1
"('55.524936', '37.515892')",16.571934031542405,0,0,0,0,0,0
"('55.55003', '37.500288')",14.141895585011268,0,0,0,0,0,1
"('55.567194', '37.498941')",12.37925003072545,0,0,0,0,0,1
"('55.549022', '37.569099')",13.502704451382659,0,0,0,0,0,1
"('55.564409', '37.500917')",12.622278958131746,0,0,0,0,0,1
"('55.563757', '37.498617')",12.742369124772777,0,0,0,0,0,1
"('55.537801', '37.503971')",15.370434135452953,0,0,0,0,0,0
"('55.539677', '37.460086')",16.012421299145373,0,0,0,0,0,0
"('55.5567986', '37.5068015')",13.296976236609693,0,0,0,0,0,1
"('55.535553', '37.502274')",15.640758938153658,0,0,0,0,0,0
"('55.550434', '37.49033')",14.31431117221948,0,0,0,0,0,1
"('55.530225', '37.515838')",15.998139005648047,0,0,0,0,0,0
"('55.537149', '37.529322')",15.071095261077689,0,0,0,0,0,0
"('55.540939', '37.523645')",14.726968923860671,0,0,0,0,0,1
"('55.556986', '37.510215')",13.211615312087154,0,0,0,0,0,1
"('55.523682', '37.511814')",16.765136340331477,0,0,0,0,0,0
"('55.534688', '37.522072')",15.42838017375497,0,0,0,0,0,0
"('55.542681', '37.485116')",15.238082427911495,0,0,0,0,0,0
"('55.541004', '37.493225')",15.23709602732297,0,0,0,0,0,0
"('55.54343', '37.555795')",14.16293217965717,0,0,0,0,0,1
"('55.554975', '37.507205')",13.482290224693589,0,0,0,0,0,1
"('55.546083', '37.549184')",13.90632062096192,0,0,0,0,0,1
"('55.5567986', '37.5068015')",13.296976236609693,0,0,0,0,0,1
"('55.5541523', '37.5028576')",13.655173076913668,0,0,0,0,0,1
"('55.54484', '37.556289')",14.00407999616472,0,0,0,0,0,1
"('55.523575', '37.508661')",16.823207785142916,0,0,0,0,0,0
"('55.540939', '37.452678')",15.994121795397508,0,0,0,0,0,0
"('55.547276', '37.534317')",13.905633194067653,0,0,0,0,0,1
"('55.529675', '37.512532')",16.105506927493703,0,0,0,0,0,0
"('55.53743', '37.506332')",15.369007711783041,0,0,0,0,0,0
"('55.564511', '37.487038')",12.950376966968761,0,0,0,0,0,1
"('55.554348', '37.512757')",13.446597377583618,0,0,0,0,0,1
"('55.5539', '37.553981')",13.01057041493612,0,0,0,0,0,1
"('55.541805', '37.521201')",14.66591193314266,0,0,0,0,0,1
"('55.531672', '37.50089')",16.079968926203833,0,0,0,0,0,0
"('55.487264', '37.30742')",2439.1216365441996,0,0,0,0,0,0
"('55.572482', '37.567581')",10.893556445286798,0,0,0,0,0,1
"('55.567178', '37.573312')",11.479683951443995,0,0,0,0,0,1
"('55.570793', '37.571983')",11.077166431334467,0,0,0,0,0,1
"('55.563421', '37.573914')",11.898176428275457,0,0,0,0,0,1
"('55.577854', '37.572002')",10.291036834135042,0,0,0,0,0,1
"('55.518265', '37.572701')",16.92524008870421,0,0,0,0,0,0
"('55.563905', '37.582224')",11.859669272400875,0,0,0,0,0,1
"('55.576202', '37.58024')",10.486116005406982,0,0,0,0,0,1
"('55.517371', '37.5724')",17.024771405987675,0,0,0,0,0,0
"('55.563905', '37.582224')",11.859669272400875,0,0,0,0,0,1
"('55.539023', '37.575441')",14.61532195262141,0,0,0,0,0,1
"('55.572309', '37.569009')",10.910601799893216,0,0,0,0,0,1
"('55.559746', '37.575639')",12.308559776875938,0,0,0,0,0,1
"('55.584874', '37.464221')",11.101689300589678,0,0,0,0,0,1
"('55.745377', '37.67212')",0.48124062765314723,1,0,1,0,1,0
"('55.57066', '37.564913')",11.102334096980014,0,0,0,0,0,1
"('55.5603276', '37.578958')",12.248931389046861,0,0,0,0,0,1
"('55.576202', '37.58024')",10.486116005406982,0,0,0,0,0,1
"('55.517371', '37.5724')",17.024771405987675,0,0,0,0,0,0
"('55.8149827', '37.7588599')",2.734758376559458,0,0,1,0,1,0
"('55.811629', '37.702796')",1.2403615099249548,0,0,1,0,1,0
"('55.8124948', '37.7391276')",2.4912137592435823,0,0,1,0,1,0
"('55.816895', '37.727625')",2.2851025177676494,0,0,1,0,1,0
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.8108798', '37.7423865')",2.581092257458437,0,0,1,0,1,0
"('55.817192', '37.744')",3.04095498124839,0,0,0,1,0,1
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.817612', '37.745424')",3.1403140640860707,0,0,0,1,0,1
"('55.825856', '37.750191')",3.9708145089773037,0,0,0,1,0,1
"('55.817612', '37.745424')",3.1403140640860707,0,0,0,1,0,1
"('55.8108798', '37.7423865')",2.581092257458437,0,0,1,0,1,0
"('55.8027', '37.722037')",1.058917920590489,0,0,1,0,1,0
"('55.82958', '37.758022')",4.062896651475498,0,0,0,1,0,1
"('55.808308', '37.72192')",1.3416601931778966,0,0,1,0,1,0
"('55.8056', '37.716145')",0.870459653094547,0,1,0,1,0,1
"('55.8090879', '37.7232228')",1.4600740833370558,0,0,1,0,1,0
"('55.8115699', '37.7407137')",2.524562406081785,0,0,1,0,1,0
"('55.806361', '37.728571')",1.5822016493887008,0,0,1,0,1,0
"('55.818048', '37.74628')",3.212399854357982,0,0,0,1,0,1
"('55.808118', '37.727445')",1.6119176055387128,0,0,1,0,1,0
"('55.812509', '37.722046')",1.684844724098081,0,0,1,0,1,0
"('55.8108078', '37.7407356')",2.4853714068650836,0,0,1,0,1,0
"('55.81917', '37.751152')",3.406188478680999,0,0,0,1,0,1
"('55.817612', '37.745424')",3.1403140640860707,0,0,0,1,0,1
"('55.810364', '37.717492')",1.3230767103076038,0,0,1,0,1,0
"('55.811457', '37.730832')",1.997328276148839,0,0,1,0,1,0
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.81386', '37.72493')",1.9153839826212937,0,0,1,0,1,0
"('55.822321', '37.760818')",3.2839571731864345,0,0,0,1,0,1
"('55.81964', '37.724712')",2.439423364624671,0,0,1,0,1,0
"('55.8056', '37.716145')",0.870459653094547,0,1,0,1,0,1
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.800944', '37.705338')",0.04027221652139648,1,0,1,0,1,0
"('55.8118593', '37.7416374')",2.590834530143859,0,0,1,0,1,0
"('55.8180948', '37.7528486')",3.2465489743507465,0,0,0,1,0,1
"('55.80042', '37.710049')",0.268818793471988,1,0,1,0,1,0
"('55.789269', '37.663809')",1.9416584438717273,0,0,1,0,1,0
"('55.807769', '37.764636')",1.9436956773187317,0,0,1,0,1,0
"('55.818048', '37.74628')",3.212399854357982,0,0,0,1,0,1
"('55.81708', '37.746151')",3.141822796779223,0,0,0,1,0,1
"('55.81335', '37.70311')",1.4282443509754457,0,0,1,0,1,0
"('55.815549', '37.757817')",2.8255872841434075,0,0,1,0,1,0
"('55.805187', '37.71283')",0.6883622527935986,0,1,0,1,0,1
"('55.817612', '37.745424')",3.1403140640860707,0,0,0,1,0,1
"('55.822', '37.759235')",3.311663168460669,0,0,0,1,0,1
"('55.803085', '37.712975')",0.545547531079828,0,1,0,1,0,1
"('55.81335', '37.70311')",1.4282443509754457,0,0,1,0,1,0
"('55.80608', '37.712128')",0.7394891334266633,0,1,0,1,0,1
"('55.504208', '37.539043')",18.610527371388173,0,0,0,0,0,0
"('55.503204', '37.53685')",18.737697826708505,0,0,0,0,0,0
"('55.507973', '37.584308')",18.08629064750243,0,0,0,0,0,0
"('55.495765', '37.52068')",2418.500217644553,0,0,0,0,0,0
"('55.568736', '37.489805')",12.450037315083684,0,0,0,0,0,1
"('55.542986', '37.47872')",15.357087158299747,0,0,0,0,0,0
"('55.475169', '37.525208')",2417.2078655968794,0,0,0,0,0,0
"('55.50213', '37.32641')",23.217585603294438,0,0,0,0,0,0
"('55.49493', '37.515874')",2418.9378995067427,0,0,0,0,0,0
"('55.504517', '37.536823')",18.59278627657969,0,0,0,0,0,0
"('55.503971', '37.592716')",18.560262779050237,0,0,0,0,0,0
"('55.504374', '37.586778')",18.493552903208585,0,0,0,0,0,0
"('55.539677', '37.460086')",16.012421299145373,0,0,0,0,0,0
"('55.4772347', '37.528589')",2416.9607282157644,0,0,0,0,0,0
"('55.540822', '37.45504')",15.967642665639564,0,0,0,0,0,0
"('55.545375', '37.523824')",14.241930463486968,0,0,0,0,0,1
"('55.543274', '37.459843')",15.627374317640339,0,0,0,0,0,0
"('55.540266', '37.458732')",15.969266518469022,0,0,0,0,0,0
"('55.503204', '37.53685')",18.737697826708505,0,0,0,0,0,0
"('55.524355', '37.51167')",16.694274601189022,0,0,0,0,0,0
"('55.546812', '37.493955')",14.612020042509883,0,0,0,0,0,1
"('55.50213', '37.32641')",23.217585603294438,0,0,0,0,0,0
"('55.503721', '37.589778')",18.576273674474454,0,0,0,0,0,0
"('55.520762', '37.351222')",20.630347529787272,0,0,0,0,0,0
"('55.4772347', '37.528589')",2416.9607282157644,0,0,0,0,0,0
"('55.508524', '37.339337')",22.18495491375234,0,0,0,0,0,0
"('55.536545', '37.506763')",15.456561983350273,0,0,0,0,0,0
"('55.526093', '37.510745')",16.51965333164764,0,0,0,0,0,0
"('55.49493', '37.515874')",2418.9378995067427,0,0,0,0,0,0
"('55.502666', '37.53829')",18.786507794982985,0,0,0,0,0,0
"('55.500392', '37.521677')",19.185144883080856,0,0,0,0,0,0
"('55.500596', '37.519207')",19.189438068913713,0,0,0,0,0,0
"('55.568471', '37.486867')",12.52844626459633,0,0,0,0,0,1
"('55.5346857', '37.5009365')",15.757344375621045,0,0,0,0,0,0
